n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max
1.240e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.796e-01	5.000e-01	8.993e-03	1.000e+00
1.250e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	5.929e-01	5.000e-01	8.993e-03	1.000e+00
1.260e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	5.929e-01	5.000e-01	8.993e-03	1.000e+00
1.270e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	5.929e-01	5.000e-01	8.993e-03	1.000e+00
1.280e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	8.993e-03	1.000e+00
1.290e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	6.887e-01	5.000e-01	8.993e-03	1.000e+00
1.300e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	6.887e-01	5.000e-01	8.993e-03	1.000e+00
1.310e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	6.887e-01	5.000e-01	1.726e-04	1.000e+00
1.320e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	6.887e-01	5.000e-01	1.726e-04	1.000e+00
1.330e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	1.726e-04	1.000e+00
1.340e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	1.726e-04	1.000e+00
1.350e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	6.054e-10	1.000e+00
1.360e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	6.054e-10	1.000e+00
1.370e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	6.054e-10	1.000e+00
1.380e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	6.054e-10	1.000e+00
1.390e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	6.054e-10	1.000e+00
1.400e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	6.054e-10	1.000e+00
1.410e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	6.054e-10	1.000e+00
1.420e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	6.054e-10	1.000e+00
1.430e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	6.054e-10	1.000e+00
1.440e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	6.054e-10	1.000e+00
1.450e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	6.054e-10	1.000e+00
1.460e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	6.054e-10	1.000e+00
1.470e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	6.054e-10	1.000e+00
1.480e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	6.054e-10	1.000e+00
1.490e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	6.054e-10	1.000e+00
1.500e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	6.054e-10	1.000e+00
1.510e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	8.034e-02	5.929e-01	5.000e-01	6.054e-10	1.000e+00
1.520e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	6.054e-10	1.000e+00
1.530e+04	5.675e-02	7.090e-03	9.749e-02	3.636e-01	4.044e-02	5.929e-01	5.000e-01	6.054e-10	1.000e+00
