n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.consistency	xor._.me.hebbian.network.best.quality.consistency.min	xor._.me.hebbian.network.best.quality.consistency.max	xor._.me.hebbian.synapse.best.quality.consistency	xor._.me.hebbian.synapse.best.quality.consistency.min	xor._.me.hebbian.synapse.best.quality.consistency.max	xor._.me.freeForm.best.quality.consistency	xor._.me.freeForm.best.quality.consistency.min	xor._.me.freeForm.best.quality.consistency.max
1.230e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.732e-02	1.676e-07	5.484e-09	2.371e-03
1.240e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.732e-02	1.676e-07	5.484e-09	2.371e-03
1.250e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.732e-02	1.676e-07	5.484e-09	2.371e-03
1.260e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.732e-02	1.676e-07	5.484e-09	2.371e-03
1.270e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.732e-02	1.676e-07	5.484e-09	2.371e-03
1.280e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.732e-02	1.676e-07	5.484e-09	2.371e-03
1.290e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.732e-02	1.005e-06	5.484e-09	2.371e-03
1.300e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.732e-02	1.005e-06	5.484e-09	2.371e-03
1.310e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	1.005e-06	5.484e-09	2.371e-03
1.320e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	1.005e-06	5.484e-09	2.371e-03
1.330e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	1.057e-06	5.484e-09	7.320e-03
1.340e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	1.057e-06	5.484e-09	7.320e-03
1.350e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	1.057e-06	5.484e-09	7.320e-03
1.360e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
1.370e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
1.380e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
1.390e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	2.054e-06	1.875e-08	7.320e-03
