problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→final;best→quality→increase;best→quality→consistency
train;mlp;2;[8, 8, 8];15;2900;1500;1.81689e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.69902e+02;1.89655e+01;4.56922e+01
train;mlp;8;[8, 8, 8];15;2900;1500;1.82514e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.88024e+02;-8.23909e+01;1.85744e+02
train;mlp;1;[8, 8, 8];16;3100;1600;1.83687e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.22311e+02;-1.39381e+01;2.44350e+01
train;mlp;7;[8, 8, 8];16;3100;1600;1.85144e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.69731e+02;-8.67074e+00;9.22104e+01
train;mlp;3;[8, 8, 8];16;3100;1600;1.86423e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.65635e+02;8.15639e+01;-3.02660e+00
train;mlp;5;[8, 8, 8];16;3100;1600;1.87516e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.73119e+02;5.15168e+01;9.91740e+01
train;mlp;4;[8, 8, 8];16;3100;1600;1.89415e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.46508e+02;1.12515e+02;1.20024e+01
train;mlp;9;[8, 8, 8];16;3100;1600;1.89428e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.55275e+02;4.30114e-02;1.28005e+02
train;mlp;6;[8, 8, 8];16;3100;1600;1.90950e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.30292e+02;-7.46565e+00;1.44971e+01
train;mlp;10;[8, 8, 8];17;3300;1700;1.92485e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.38296e+02;-7.72629e+01;1.17005e+02
train;mlp;2;[8, 8, 8];16;3100;1600;1.93357e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.77538e+02;-8.63405e+00;5.66664e+01
train;mlp;8;[8, 8, 8];16;3100;1600;1.94299e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.02713e+02;-5.15639e+01;9.16293e+01
train;mlp;1;[8, 8, 8];17;3300;1700;1.95280e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.77448e+02;7.52489e+00;7.17094e+01
train;mlp;7;[8, 8, 8];17;3300;1700;1.97408e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.45140e+02;-1.43005e+01;1.11344e+02
train;mlp;3;[8, 8, 8];17;3300;1700;1.98735e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.64453e+02;1.90133e+00;2.84136e+01
train;mlp;5;[8, 8, 8];17;3300;1700;1.99363e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.07115e+02;-2.20041e+01;1.15272e+02
train;mlp;4;[8, 8, 8];17;3300;1700;2.00531e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.41545e+02;8.70098e+01;3.97766e+01
train;mlp;9;[8, 8, 8];17;3300;1700;2.01004e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.23026e+02;2.04527e+00;-1.23470e+00
train;mlp;6;[8, 8, 8];17;3300;1700;2.02415e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.42768e+02;-5.27571e+00;1.13698e+02
train;mlp;10;[8, 8, 8];18;3500;1800;2.04332e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.38289e+02;-1.73967e+00;2.14485e+00
train;mlp;2;[8, 8, 8];17;3300;1700;2.04841e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.07634e+02;1.69807e+02;1.62472e+01
train;mlp;8;[8, 8, 8];17;3300;1700;2.06149e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.28548e+02;-5.45286e+01;5.06007e+01
train;mlp;1;[8, 8, 8];18;3500;1800;2.07800e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.57344e+02;1.14411e+01;1.15225e+01
train;mlp;7;[8, 8, 8];18;3500;1800;2.09166e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.98619e+02;-1.02381e+01;8.71542e+00
train;mlp;5;[8, 8, 8];18;3500;1800;2.11246e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.02533e+02;-2.72567e+01;1.25557e+02
train;mlp;3;[8, 8, 8];18;3500;1800;2.11281e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.19575e+02;6.03537e+01;5.57284e+01
train;mlp;4;[8, 8, 8];18;3500;1800;2.12413e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.72405e+02;-4.70141e+01;9.08902e+00
train;mlp;9;[8, 8, 8];18;3500;1800;2.13044e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.51402e+02;-1.73912e+01;1.21704e+02
train;mlp;6;[8, 8, 8];18;3500;1800;2.15945e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.25542e+02;8.12099e+01;1.59491e+00
train;mlp;10;[8, 8, 8];19;3700;1900;2.16196e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.58990e+02;1.87716e+02;1.64826e+01
train;mlp;2;[8, 8, 8];18;3500;1800;2.17224e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.00467e+02;-6.54915e+01;7.95274e+01
train;mlp;8;[8, 8, 8];18;3500;1800;2.18263e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.12264e+02;-5.35643e+00;3.60841e+00
train;mlp;1;[8, 8, 8];19;3700;1900;2.19956e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.42035e+02;2.80622e+01;1.21314e+01
train;mlp;7;[8, 8, 8];19;3700;1900;2.20964e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.96877e+02;9.35145e+01;-9.58736e-01
train;mlp;5;[8, 8, 8];19;3700;1900;2.22187e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.55872e+02;9.68113e+01;-5.10615e+01
train;mlp;3;[8, 8, 8];19;3700;1900;2.22994e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.09224e+02;6.98536e+01;-1.73591e+00
train;mlp;4;[8, 8, 8];19;3700;1900;2.24871e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.41609e+02;1.33770e+02;-1.38817e+01
train;mlp;9;[8, 8, 8];19;3700;1900;2.25909e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.28684e+02;8.65462e+01;-9.01017e+01
train;mlp;6;[8, 8, 8];19;3700;1900;2.26908e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.14326e+02;-7.83404e+01;6.83731e+01
train;mlp;10;[8, 8, 8];20;3900;2000;2.28164e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.36669e+02;-7.40872e+01;7.24788e+01
train;mlp;2;[8, 8, 8];19;3700;1900;2.29544e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.92774e+02;-9.44243e-01;9.20078e+01
train;mlp;8;[8, 8, 8];19;3700;1900;2.30373e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.59127e+02;4.51951e+01;-4.59013e+01
train;mlp;1;[8, 8, 8];20;3900;2000;2.31627e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.98964e+02;9.89856e+01;-1.32673e+01
train;mlp;7;[8, 8, 8];20;3900;2000;2.33007e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.72567e+02;3.95023e-01;1.74622e+02
train;mlp;5;[8, 8, 8];20;3900;2000;2.34629e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.37573e+02;1.17176e+02;-2.31802e+00
train;mlp;3;[8, 8, 8];20;3900;2000;2.35785e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.08615e+02;8.00558e+01;5.59298e+00
train;mlp;4;[8, 8, 8];20;3900;2000;2.36242e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.29542e+02;4.99631e-01;1.82471e+01
train;mlp;9;[8, 8, 8];20;3900;2000;2.37663e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.64672e+02;-1.24943e+02;8.14882e+01
train;mlp;6;[8, 8, 8];20;3900;2000;2.38691e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.53906e+02;-9.56405e+01;1.23913e+02
train;mlp;10;[8, 8, 8];21;4100;2100;2.39826e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.50232e+02;1.41347e+00;1.34114e+02
train;mlp;2;[8, 8, 8];20;3900;2000;2.40758e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.05431e+02;-1.73926e+01;4.65451e+00
train;mlp;8;[8, 8, 8];20;3900;2000;2.42212e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.75863e+02;3.99123e+00;8.98505e+01
train;mlp;1;[8, 8, 8];21;4100;2100;2.43848e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.01705e+02;1.04943e+02;-1.82520e+01
train;mlp;7;[8, 8, 8];21;4100;2100;2.44611e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.65185e+02;-2.89865e+01;7.54914e+01
train;mlp;5;[8, 8, 8];21;4100;2100;2.45460e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.54659e+02;1.16313e+02;6.45761e-01
train;mlp;3;[8, 8, 8];21;4100;2100;2.46909e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.04452e+02;4.17439e+01;2.58438e+01
train;mlp;4;[8, 8, 8];21;4100;2100;2.48584e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.41806e+02;-1.20401e+02;2.28408e+02
train;mlp;9;[8, 8, 8];21;4100;2100;2.49369e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.27344e+02;5.62059e+01;4.59015e+01
train;mlp;6;[8, 8, 8];21;4100;2100;2.50672e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.31705e+02;4.22865e+01;-1.47184e+00
train;mlp;10;[8, 8, 8];22;4300;2200;2.51828e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.49024e+02;8.07717e+01;1.04778e+01
train;mlp;2;[8, 8, 8];21;4100;2100;2.53699e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.02409e+02;-4.45381e+01;4.07588e+01
train;mlp;8;[8, 8, 8];21;4100;2100;2.54808e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.09598e+02;-2.13574e+01;2.00538e+02
train;mlp;1;[8, 8, 8];22;4300;2200;2.55675e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.53800e+02;2.17948e+01;6.91499e+01
train;mlp;7;[8, 8, 8];22;4300;2200;2.56580e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.99602e+02;-4.94411e-01;9.42375e+01
train;mlp;5;[8, 8, 8];22;4300;2200;2.57876e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.38640e+02;2.35563e+01;8.88663e+01
train;mlp;3;[8, 8, 8];22;4300;2200;2.59944e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.08300e+02;2.34846e+01;6.05146e+01
train;mlp;4;[8, 8, 8];22;4300;2200;2.60424e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.31291e+02;-1.07436e+02;1.13479e+02
train;mlp;9;[8, 8, 8];22;4300;2200;2.62209e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.25274e+02;1.88093e+01;6.01839e+01
train;mlp;6;[8, 8, 8];22;4300;2200;2.62492e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.57494e+02;-5.32477e+01;6.21524e+01
train;mlp;10;[8, 8, 8];23;4500;2300;2.64559e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.46301e+02;-5.09579e+00;1.25857e+02
train;mlp;2;[8, 8, 8];22;4300;2200;2.65716e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.00773e+02;5.84439e+01;4.10561e+01
train;mlp;8;[8, 8, 8];22;4300;2200;2.66361e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.00022e+02;-4.11148e+00;-4.90902e+00
train;mlp;1;[8, 8, 8];23;4500;2300;2.67453e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.07487e+02;9.14516e+01;2.78176e+00
train;mlp;7;[8, 8, 8];23;4500;2300;2.69031e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.26576e+02;-7.94143e+01;1.66570e+02
train;mlp;5;[8, 8, 8];23;4500;2300;2.70901e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.84468e+02;-1.84995e+01;1.01239e+02
train;mlp;3;[8, 8, 8];23;4500;2300;2.71429e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.92802e+02;3.48503e+00;-3.25257e+00
train;mlp;4;[8, 8, 8];23;4500;2300;2.72296e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.48199e+02;4.84088e+01;2.94786e+01
train;mlp;9;[8, 8, 8];23;4500;2300;2.73955e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.95991e+02;1.70040e+01;-9.92225e+00
train;mlp;6;[8, 8, 8];23;4500;2300;2.74687e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.23542e+02;-9.92673e+01;1.97516e+02
train;mlp;10;[8, 8, 8];24;4700;2400;2.76131e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.53000e+02;-2.24713e+00;1.19702e+02
train;mlp;2;[8, 8, 8];23;4500;2300;2.77039e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.25388e+02;-8.01559e+00;5.20027e+01
train;mlp;8;[8, 8, 8];23;4500;2300;2.78970e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.17060e+02;-4.72122e+01;9.79504e+01
train;mlp;1;[8, 8, 8];24;4700;2400;2.79521e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.26115e+02;-9.27912e+01;1.30962e+02
train;mlp;7;[8, 8, 8];24;4700;2400;2.81253e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.39969e+02;-9.25400e+01;1.24044e+02
train;mlp;5;[8, 8, 8];24;4700;2400;2.82061e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.85931e+02;-2.56668e+01;9.86849e+01
train;mlp;3;[8, 8, 8];24;4700;2400;2.84135e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.86286e+02;-1.14746e+02;1.26253e+02
train;mlp;4;[8, 8, 8];24;4700;2400;2.84305e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.41908e+02;4.38125e+01;1.83068e+01
train;mlp;9;[8, 8, 8];24;4700;2400;2.85656e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.18654e+02;3.11585e+01;9.33221e+01
train;mlp;6;[8, 8, 8];24;4700;2400;2.87522e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.58282e+02;-2.93896e+01;8.99101e+01
train;mlp;10;[8, 8, 8];25;4900;2500;2.88275e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.41153e+02;1.78506e+01;8.16830e+01
train;mlp;2;[8, 8, 8];24;4700;2400;2.89306e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;3.15291e+02;-9.03543e+00;1.32272e+02
train;mlp;8;[8, 8, 8];24;4700;2400;2.91107e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.14243e+02;2.13204e+01;1.34638e+01
train;mlp;1;[8, 8, 8];25;4900;2500;2.92214e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.18205e+02;9.81746e+01;1.52503e+01
train;mlp;7;[8, 8, 8];25;4900;2500;2.92686e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.98132e+02;-9.23144e+01;9.07908e+01
train;mlp;5;[8, 8, 8];25;4900;2500;2.93738e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.58608e+02;-4.24618e+01;7.02157e+01
train;mlp;3;[8, 8, 8];25;4900;2500;2.95192e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.85971e+02;-2.49146e+01;3.97764e+01
train;mlp;4;[8, 8, 8];25;4900;2500;2.95903e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.47326e+02;4.37936e+01;6.52296e+01
train;mlp;9;[8, 8, 8];25;4900;2500;2.97329e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;3.17806e+02;-1.08105e+02;2.02381e+02
train;mlp;6;[8, 8, 8];25;4900;2500;2.98637e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.21177e+02;6.95201e+00;5.31826e+01
train;mlp;10;[8, 8, 8];26;5100;2600;2.99364e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;3.58527e+02;-9.36517e+00;5.57949e+00
train;mlp;2;[8, 8, 8];25;4900;2500;3.01494e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.61383e+02;3.57085e+01;1.52573e+01
train;mlp;8;[8, 8, 8];25;4900;2500;3.03653e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.26320e+02;4.60408e+01;2.47490e+01
train;mlp;1;[8, 8, 8];26;5100;2600;3.04063e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.17009e+02;2.01924e+01;1.01924e+02
train;mlp;7;[8, 8, 8];26;5100;2600;3.05346e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.40431e+02;1.25042e+02;-3.64761e+00
train;mlp;5;[8, 8, 8];26;5100;2600;3.05576e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.72635e+02;7.46064e-01;5.89932e+01
train;mlp;3;[8, 8, 8];26;5100;2600;3.07737e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.99549e+02;-1.00510e+02;9.40117e+01
train;mlp;4;[8, 8, 8];26;5100;2600;3.08595e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.31387e+02;-8.30106e+01;9.47832e+01
train;mlp;9;[8, 8, 8];26;5100;2600;3.09866e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.83028e+02;7.23107e-01;1.67233e+02
train;mlp;6;[8, 8, 8];26;5100;2600;3.10784e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.75500e+02;5.72719e+00;1.04159e+02
train;mlp;10;[8, 8, 8];27;5300;2700;3.11499e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;3.28198e+02;1.03756e+02;-3.40045e+01
train;mlp;2;[8, 8, 8];26;5100;2600;3.13322e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.47963e+02;4.95441e+01;1.37844e+01
train;mlp;8;[8, 8, 8];26;5100;2600;3.15082e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.19268e+02;-2.63432e+01;2.77915e+01
train;mlp;1;[8, 8, 8];27;5300;2700;3.15294e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.21610e+02;-1.19055e+02;9.79504e+01
train;mlp;7;[8, 8, 8];27;5300;2700;3.16672e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.67345e+02;1.22532e+01;-5.22364e+01
train;mlp;5;[8, 8, 8];27;5300;2700;3.17794e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.66693e+02;-4.37889e+01;6.27805e+01
train;mlp;3;[8, 8, 8];27;5300;2700;3.19735e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.14517e+02;-7.00367e+01;9.81148e+01
train;mlp;4;[8, 8, 8];27;5300;2700;3.22022e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.32856e+02;6.44908e+01;4.01812e+00
train;mlp;9;[8, 8, 8];27;5300;2700;3.22352e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.38239e+02;-1.20428e+02;1.19143e+02
train;mlp;6;[8, 8, 8];27;5300;2700;3.23022e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.29011e+02;-1.04755e+01;5.21423e+00
train;mlp;10;[8, 8, 8];28;5500;2800;3.24775e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.75191e+02;6.77452e+01;-7.69989e+01
train;mlp;2;[8, 8, 8];27;5300;2700;3.26152e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.86106e+02;3.04043e+01;-1.43611e+01
train;mlp;8;[8, 8, 8];27;5300;2700;3.26751e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.25073e+02;1.14559e+01;1.45494e+01
train;mlp;1;[8, 8, 8];28;5500;2800;3.27630e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.92687e+02;-5.38284e+01;1.91628e+02
train;mlp;7;[8, 8, 8];28;5500;2800;3.28868e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.08089e+02;2.30046e+01;-2.30008e+01
train;mlp;5;[8, 8, 8];28;5500;2800;3.29906e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.60365e+02;-1.12337e+02;1.36289e+02
train;mlp;3;[8, 8, 8];28;5500;2800;3.31476e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.04018e+02;-1.34495e+02;1.68588e+02
train;mlp;4;[8, 8, 8];28;5500;2800;3.32396e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.52447e+02;-2.88167e+00;1.24087e+02
train;mlp;9;[8, 8, 8];28;5500;2800;3.33938e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;3.14460e+02;-1.00297e+01;9.84024e+01
train;mlp;6;[8, 8, 8];28;5500;2800;3.34512e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.32128e+02;4.21511e+01;7.06243e+01
train;mlp;10;[8, 8, 8];29;5700;2900;3.35914e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;3.65949e+02;1.27974e+02;7.49485e+00
train;mlp;2;[8, 8, 8];28;5500;2800;3.37372e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.33729e+02;-8.12199e+01;1.21461e+02
train;mlp;8;[8, 8, 8];28;5500;2800;3.38458e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.96078e+02;5.08786e+01;6.17596e+01
train;mlp;1;[8, 8, 8];29;5700;2900;3.39473e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.97641e+02;-6.03231e+01;9.97098e+01
train;mlp;7;[8, 8, 8];29;5700;2900;3.41128e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.23862e+02;2.77283e+01;2.85715e+01
train;mlp;5;[8, 8, 8];29;5700;2900;3.41585e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.93659e+02;7.16496e+01;2.57756e+01
train;mlp;3;[8, 8, 8];29;5700;2900;3.43217e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.46853e+02;2.26715e+00;4.76820e+00
train;mlp;4;[8, 8, 8];29;5700;2900;3.44763e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.77281e+02;1.07745e+02;-1.30484e+01
train;mlp;9;[8, 8, 8];29;5700;2900;3.45590e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.36949e+02;-4.68539e+00;1.17439e+02
train;mlp;6;[8, 8, 8];29;5700;2900;3.46877e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.32182e+02;5.06268e+01;9.29703e+01
train;mlp;10;[8, 8, 8];30;5900;3000;3.48418e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;3.63706e+02;-9.99967e+01;1.07253e+02
train;mlp;2;[8, 8, 8];29;5700;2900;3.49052e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.04933e+02;-7.34323e+01;8.92722e+01
train;mlp;8;[8, 8, 8];29;5700;2900;3.50469e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.69033e+02;8.75748e+00;1.34863e+01
train;mlp;1;[8, 8, 8];30;5900;3000;3.51779e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.06452e+02;6.75954e+00;9.30193e+01
train;mlp;7;[8, 8, 8];30;5900;3000;3.53482e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;3.09208e+02;-9.65237e+01;1.75218e+02
train;mlp;5;[8, 8, 8];30;5900;3000;3.54945e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.79170e+02;-2.39707e+01;5.66317e+01
train;mlp;3;[8, 8, 8];30;5900;3000;3.55581e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.91003e+02;6.80303e+01;9.95417e+01
train;mlp;4;[8, 8, 8];30;5900;3000;3.56594e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.34678e+02;-2.62897e+01;1.56566e+02
train;mlp;9;[8, 8, 8];30;5900;3000;3.58126e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.33156e+02;7.25466e+00;4.99467e+00
train;mlp;6;[8, 8, 8];30;5900;3000;3.59327e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.25790e+02;5.22180e+01;-5.64714e+00
train;mlp;2;[8, 8, 8];30;5900;3000;3.60839e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.91563e+02;-6.15022e+01;5.87533e+01
train;mlp;10;[8, 8, 8];31;6100;3100;3.61075e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;3.34192e+02;-1.33035e+02;1.83024e+02
train;mlp;8;[8, 8, 8];30;5900;3000;3.62140e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.19041e+02;-4.18682e+00;1.11285e+02
train;mlp;1;[8, 8, 8];31;6100;3100;3.63760e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;2.01778e+02;5.00744e+00;8.19726e+01
train;mlp;5;[8, 8, 8];31;6100;3100;3.66234e+02;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;234;1.66441e+02;5.25875e+01;6.39365e+01
