n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.consistency	xor._.me.hebbian.network.best.quality.consistency.min	xor._.me.hebbian.network.best.quality.consistency.max	xor._.me.hebbian.synapse.best.quality.consistency	xor._.me.hebbian.synapse.best.quality.consistency.min	xor._.me.hebbian.synapse.best.quality.consistency.max	xor._.me.freeForm.best.quality.consistency	xor._.me.freeForm.best.quality.consistency.min	xor._.me.freeForm.best.quality.consistency.max
1.360e+04	1.562e-02	2.225e-03	2.019e-02	1.569e-02	1.104e-02	1.805e-02	7.233e-08	1.094e-13	7.556e-07
1.370e+04	1.562e-02	2.225e-03	2.019e-02	1.582e-02	1.220e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.380e+04	1.562e-02	2.225e-03	2.019e-02	1.582e-02	1.220e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.390e+04	1.562e-02	2.225e-03	2.889e-02	1.582e-02	1.220e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.400e+04	1.562e-02	2.225e-03	2.889e-02	1.582e-02	1.220e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.410e+04	1.623e-02	2.230e-03	3.442e-02	1.582e-02	1.220e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.420e+04	1.623e-02	2.230e-03	3.442e-02	1.582e-02	1.220e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.430e+04	1.623e-02	2.230e-03	3.442e-02	1.582e-02	1.220e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.440e+04	1.623e-02	2.230e-03	3.442e-02	1.582e-02	1.220e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.450e+04	1.623e-02	2.230e-03	3.442e-02	1.582e-02	1.220e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.460e+04	1.623e-02	2.230e-03	3.442e-02	1.582e-02	1.220e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.470e+04	1.775e-02	2.230e-03	3.526e-02	1.582e-02	1.220e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.480e+04	1.775e-02	2.230e-03	3.526e-02	1.582e-02	1.220e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.490e+04	1.623e-02	2.230e-03	3.526e-02	1.582e-02	1.220e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.500e+04	1.623e-02	2.230e-03	3.526e-02	1.582e-02	1.220e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.510e+04	1.623e-02	2.230e-03	3.526e-02	1.582e-02	1.220e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.520e+04	1.623e-02	2.230e-03	3.526e-02	1.582e-02	1.220e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.530e+04	1.623e-02	2.230e-03	3.526e-02	1.569e-02	1.220e-02	1.805e-02	7.233e-08	1.094e-13	7.556e-07
1.540e+04	1.775e-02	2.230e-03	3.526e-02	1.569e-02	1.220e-02	1.805e-02	7.233e-08	1.094e-13	7.556e-07
1.550e+04	1.775e-02	2.230e-03	3.526e-02	1.569e-02	1.220e-02	1.805e-02	7.233e-08	1.094e-13	7.556e-07
1.560e+04	1.775e-02	2.230e-03	3.526e-02	1.569e-02	1.220e-02	1.805e-02	7.233e-08	1.094e-13	7.556e-07
1.570e+04	1.775e-02	2.230e-03	3.526e-02	1.569e-02	1.220e-02	1.805e-02	7.233e-08	1.094e-13	7.556e-07
1.580e+04	1.814e-02	2.230e-03	4.038e-02	1.582e-02	1.220e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.590e+04	1.814e-02	2.230e-03	4.038e-02	1.582e-02	1.220e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.600e+04	1.814e-02	2.230e-03	4.038e-02	1.582e-02	1.220e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.610e+04	1.814e-02	2.230e-03	4.038e-02	1.621e-02	1.222e-02	1.946e-02	7.233e-08	1.094e-13	7.556e-07
1.620e+04	1.814e-02	2.230e-03	4.038e-02	1.758e-02	1.340e-02	2.090e-02	7.233e-08	1.094e-13	7.556e-07
1.630e+04	1.814e-02	2.230e-03	4.038e-02	1.758e-02	1.340e-02	1.946e-02	7.233e-08	1.094e-13	7.556e-07
1.640e+04	1.814e-02	2.230e-03	4.038e-02	1.758e-02	1.340e-02	1.946e-02	7.233e-08	1.094e-13	7.556e-07
1.650e+04	1.814e-02	2.230e-03	3.526e-02	1.758e-02	1.340e-02	1.946e-02	7.233e-08	1.094e-13	4.652e-07
1.660e+04	1.814e-02	2.230e-03	3.526e-02	1.758e-02	1.340e-02	1.946e-02	7.233e-08	1.094e-13	4.652e-07
1.670e+04	1.814e-02	3.484e-03	3.526e-02	1.758e-02	1.340e-02	1.946e-02	7.233e-08	1.094e-13	4.652e-07
1.680e+04	1.814e-02	3.484e-03	3.526e-02	1.758e-02	1.340e-02	1.946e-02	7.233e-08	1.094e-13	4.652e-07
1.690e+04	1.814e-02	3.484e-03	3.526e-02	1.758e-02	1.340e-02	1.946e-02	7.233e-08	1.094e-13	4.652e-07
1.700e+04	1.814e-02	3.484e-03	3.526e-02	1.758e-02	1.347e-02	1.946e-02	7.233e-08	1.094e-13	4.652e-07
1.710e+04	1.814e-02	3.484e-03	3.526e-02	1.758e-02	1.347e-02	1.946e-02	7.233e-08	1.094e-13	4.652e-07
1.720e+04	1.814e-02	3.484e-03	3.526e-02	1.758e-02	1.347e-02	1.946e-02	7.233e-08	1.094e-13	4.652e-07
1.730e+04	1.838e-02	3.484e-03	3.526e-02	1.758e-02	1.347e-02	1.946e-02	7.233e-08	1.094e-13	4.652e-07
1.740e+04	1.838e-02	3.484e-03	3.526e-02	1.758e-02	1.347e-02	1.946e-02	7.233e-08	1.094e-13	4.652e-07
1.750e+04	1.838e-02	3.484e-03	3.526e-02	1.758e-02	1.347e-02	1.946e-02	7.233e-08	1.094e-13	7.556e-07
1.760e+04	1.838e-02	3.484e-03	3.526e-02	1.758e-02	1.347e-02	1.946e-02	7.233e-08	1.094e-13	7.556e-07
1.770e+04	1.838e-02	3.484e-03	3.526e-02	1.621e-02	1.347e-02	1.946e-02	7.233e-08	1.094e-13	7.556e-07
1.780e+04	1.838e-02	3.484e-03	3.526e-02	1.621e-02	1.347e-02	1.946e-02	7.233e-08	1.094e-13	7.556e-07
1.790e+04	1.838e-02	3.484e-03	3.526e-02	1.621e-02	1.347e-02	1.946e-02	7.233e-08	1.094e-13	7.556e-07
1.800e+04	1.838e-02	3.484e-03	3.526e-02	1.621e-02	1.347e-02	1.946e-02	7.233e-08	1.094e-13	7.556e-07
